order_id,customer_id,seller_id,order_date,product_id,product_category_name,customer_gender,customer_age,customer_city,customer_state,seller_state,payment_type_mode,order_items_qty,price,shipping_charges,order_sale_value
a848ecb46fe108b35dd5bd7bf4fdddca,9deb8336dd9a075a90ad8adb3459e4fe,cfb1a033743668a192316f3c6d1d2671,5/2/2018,3458b4c1fcbe46e2eedb48e00960a60e,bed_bath_table,F,47,sao fidelis,RJ,SP,credit_card,1,169.8,27.27,197.07
b2bee079651c0bf6a1a92b39c2dbe5cf,abd052c275218899a215aa3dc9e1494a,b76f4d90e85657a240495c876313adc5,8/25/2018,c1c4271977e10331523b010496ab2f9b,toys,F,34,guarulhos,SP,SP,credit_card,1,299.0,19.3,318.3
fe44f9cd0ee7dc74d7981ba0f7722877,b6a82f4b91aed72ebd1e0660357fbe3f,5a8e7d5003a1f221f9e1d6e411de7c23,5/16/2018,ca9c04665b3deab07935392e7432cdbe,furniture_decor,M,42,sao paulo,SP,SP,boleto,1,59.9,8.88,68.78
536e26cd7924f6c5785423b49b0fa7f5,0270aff4097536e634627aba39320083,a1043bafd471dff536d0c462352beb48,3/17/2017,8c591ab0ca519558779df02023177f44,garden_tools,M,30,governador valadares,MG,MG,boleto,1,99.99,20.0,119.99
f8d631ef8b5096ff7454bf32eb066adc,d2097ad5b2a41f250574fcb77d7515cd,85d9eb9ddc5d00ca9336a2219c97bb13,5/22/2018,a8115d34a4b7b74388da609692162c37,computers_accessories,F,30,campinas,SP,MG,boleto,1,35.9,15.23,51.13
057a97c066cbaf1feaba87f5422ce04a,dc1c0469d96faaa29225d6a91f47dba8,75d34ebb1bd0bd7dde40dd507b8169c3,6/5/2017,2f178dc91b792930e1ff40a77a123506,telephony,F,35,sao paulo,SP,BA,credit_card,1,399.99,23.6,423.59
2fb6a72b0a07a304bba3ff03e02728e5,8fda7a6f63fd5f1f098ad1dc28ce6d41,de23c3b98a88888289c6f5cc1209054a,9/20/2017,4c283386efa95fcc42ce7a7000afb0df,perfumery,F,22,sao paulo,SP,SP,credit_card,1,129.99,9.1,139.09
7e257955fd806152344c4d9a66ac631d,ae4ae7d2047b22e3943ca6a96e1012bc,e0878efa0e0b7e5313ac0b43bc04c081,1/16/2018,5fb1e24560c31b0eaa1911d4247187ed,toys,M,38,maceio,AL,PR,boleto,1,259.9,26.85,286.75
f9e91772b7c00e703b2ef5657ec53ee1,6e9aa39c9ed70e8a1c1016c4ecf8321b,688756f717c462a206ad854c5027a64a,5/20/2018,183e7a71baadb34370dd394795163dd7,housewares,M,29,sao paulo,SP,SP,credit_card,1,43.0,11.15,54.15
59f20ac0aae46d0940018c589d3571f4,4ad8853ad8108ecc6b8efbb445cde607,82e0a475a88cc9595229d8029273f045,11/20/2017,abf445725a52caebfb3c1cdb75dd2de4,furniture_decor,M,31,itapetim,PE,SP,credit_card,2,75.9,25.81,203.42
b1e68c1ac52a1a5cb5051d07ae91ff06,cf34464d3b5d4a957dae9c0ef4a7d27e,d2374cbcbb3ca4ab1086534108cc3ab7,3/18/2017,0152f69b6cf919bcdaf117aa8c43e5a2,bed_bath_table,M,24,cascavel,PR,SP,credit_card,1,13.9,14.52,28.42
7403ac23ba120fd8567475b2f38bedcc,516a37d1245dd9d6c5bad03d4138dac8,f262cbc1c910c83959f849465454ddd3,3/22/2018,7e11ae887246415c90fed7132bda6876,computers_accessories,M,23,santos,SP,SP,boleto,2,12.99,7.39,40.76
9e1767e9e357aefade604f2b54d83ff2,5a43ccaa10dea378cbc7a14c9e56405d,3d871de0142ce09b7081e2b9d1733cb1,10/3/2017,78b3ee06d49e019869ec3ec4e356d055,stationery,F,28,campinas,SP,SP,credit_card,1,79.0,12.05,91.05
1ade84aca2a23a5b07101e2c8db4f120,6de415323c0f244a419ad9485ae825ec,ea8482cd71df3c1969d7b9473ff13abc,11/29/2017,97017430754804328eb9597b7f85da03,telephony,M,34,sao miguel,RN,SP,credit_card,2,27.99,34.15,124.28
67d0c933fefa1c4ff65e800b8c8bf804,5fecda646005785f0338ead4ed426198,89bc797e2e29667aa035d4368f9b7f92,1/26/2017,b1ffef38f0db9fb4e1a6f91b47ec63d4,telephony,F,41,niteroi,RJ,SP,credit_card,2,13.0,14.52,55.04
1c4bf073acd58cd827c2ff0c97466bfa,087472c809af7a09b9cbf42d9938801f,004c9cd9d87a3c30c522c48c4fc07416,12/5/2017,6814dd9a0fcc3213534377d08d8a24fa,bed_bath_table,F,43,caldas novas,GO,SP,boleto,1,82.99,17.83,100.82
9ce991aaccb4817cc0ca0b4edb5c5ff1,917afe7faa23d88a557462c27eabccac,994f04b3718c2bab35c2adfa8afecd2a,5/1/2018,573ecac44bc00133b12d7d80ed8f3fa1,housewares,F,23,embu-guacu,SP,SP,credit_card,1,44.9,8.88,53.78
a64f82f41fc81e3678647332227ab689,0f51776dbb5a1682a394339eb85decf7,70a12e78e608ac31179aea7f8422044b,7/14/2017,ff5d7f21d255435967dfbe72b5dcdb57,telephony,F,27,rio de janeiro,RJ,SP,credit_card,1,39.0,15.1,54.1
f75d10ef288341085a1387de1052dfb7,6364e749f40ba21258f2ba31934d0593,7c67e1448b00f6e969d365cea6b010ab,11/3/2017,92c92e54ea03085ca64e3556bdc18689,office_furniture,F,33,sao paulo,SP,SP,credit_card,4,79.99,21.21,404.8
80ec14a614e66dcd5fe4051fdeb620c9,0b607303227b58cbf5132b0107f083ab,ea8482cd71df3c1969d7b9473ff13abc,9/13/2017,3eb235314db36995d65c80718db4fd85,telephony,F,35,campos dos goytacazes,RJ,SP,credit_card,1,24.99,15.1,40.09
87ce6f9094188f36623b250901635869,6eb8d127e41e5d1de3049a6bc7bd912e,9b013e03b2ab786505a1d3b5c0756754,8/27/2018,4a545fda8038a360bd93a5f1ac419a4e,sports_leisure,M,28,sao paulo,SP,SP,boleto,3,17.0,7.39,73.17
2609fb7696dacdc9451b31ba1bb513eb,6d0a05b6e1eadd7e7c8a0a8c543faac8,5a8e7d5003a1f221f9e1d6e411de7c23,5/3/2017,bc527b3cbbc09017b7153bda2be5fad5,furniture_decor,F,49,rio de janeiro,RJ,SP,boleto,1,59.9,15.63,75.53
0ca8999f0176e37f35b6e49a9b2569da,750f02af7b06bb81d84d3e44b9afc6d3,38e6dada03429a47197d5d584d793b41,10/6/2017,b88d27345de2feed45475bb48cca74b1,stationery,F,29,sao paulo,SP,SP,credit_card,4,14.01,8.86,91.48
7af905809ddbaaed2af20592006857e0,5c9c326c6ba02d6301cb8c68292316f0,f7720c4fa8e3aba4546301ab80ea1f1b,4/15/2018,67c4679242adec87208d4681e66cb23b,home_construction,M,49,americana,SP,PR,credit_card,6,27.9,17.93,274.98
53a1210daacade25d3e5ba8c7119ad0a,e612b64b198a948389297313d7e9c568,7142540dd4c91e2237acb7e911c4eba2,7/18/2017,5ea82867217c7a9ce7069f6f0225da1b,auto,F,28,sobral,CE,SP,boleto,1,59.9,28.82,88.72
4498a90ce01bc4d0f03ee12f1779ecbf,4d7554a9ece8963a6e505c6bb9daf108,4869f7a5dfa277a7dca6462dcf3b52b2,4/18/2018,0a57f7d2c983bcf8188589a5fea4a8da,watches_gifts,F,41,braganca paulista,SP,SP,credit_card,1,98.9,17.6,116.5
f92d5bedc0cb67f0b4fb723b39af6a46,3505b6b5d1e198e50fcae66089393ffd,c731d18cea9bf687ffee82a241c25b11,10/2/2017,d29534bc8c74cd3d91e0f175a5c9b366,la_cuisine,M,38,belo horizonte,MG,SC,credit_card,1,137.0,23.83,160.83
b3031d607ad736c8f2d37fe9d9892aed,83228eb58f7e6d22a60b331f3d90b03e,522620dcb18a6b31cd7bdf73665113a9,4/9/2018,05a9dadb8402b6b7ae3dd28f7da187b5,computers_accessories,M,45,campinas,SP,PR,credit_card,1,159.0,34.65,193.65
39a5aa023bab31f72d48a166a3f5e5b4,8d5d7b93865f1c70e8d923b50e59513a,bd0389da23d89b726abf911cccc54596,5/28/2017,8ab62f080b5f7845a01942d6a2e28779,computers_accessories,M,36,suzano,SP,DF,credit_card,1,39.9,15.79,55.69
b13b1011e873341b427bb3acb82f83ac,44f3a50c04eb44a44b02cb631d595287,710e3548e02bc1d2831dfc4f1b5b14d4,2/9/2018,cd46a885543f0e169a49f1eb25c04e43,computers_accessories,M,38,vila velha,ES,PR,credit_card,1,99.99,29.1,129.09
800b8ee7ba7b89e615910b52e4b2f4f0,4abaaf9e868ffb8524297684c31430e2,da8622b14eb17ae2831f4ac5b9dab84a,2/6/2018,bb42f37fc3d9130e4a4339d24a47dd7c,bed_bath_table,F,36,rio de janeiro,RJ,SP,credit_card,1,44.9,15.1,60.0
f39e2e45839475f6c0afc38589749f69,abf76aa21a6198821da8147c49803f47,2b1a40c1daabc6ca280c4b815c101841,2/1/2017,7aab18bec732db73232f712de3ba14fc,auto,F,49,nova lima,MG,MG,credit_card,1,379.0,29.99,408.99
5d6e9993ecc20a59e637ce711858d081,47fd93db3f6e715f6d06f90ba501b94d,6ee85be3693ed79a8e80718743d80655,1/19/2017,3c2f792f1041177a81913a977431a99e,electronics,M,25,maringa,PR,SP,boleto,1,29.5,14.52,44.02
cae916a392d51a600dd6d7b5eb9b8106,1d266d86834dff1ab24930ccf69c2bcf,6d803cb79cc31c41c4c789a75933b3c7,11/25/2017,cc9b3b28eb0de60b7ab0294b1f8b70ca,sports_leisure,F,48,sao jose dos campos,SP,SP,credit_card,2,49.9,13.37,126.54
7602bfb77ab1d67fd9412ad0a048a221,36e20e5f3794cf014fef196438092c98,128639473a139ac0f3e5f5ade55873a5,1/12/2018,8bab563be2e3316280e3990af91da7b7,electronics,F,27,salvador,BA,PR,credit_card,1,18.9,17.0,35.9
e7462b52f18d6033a0b5714f2dae7e79,f04466963e7ba849a84bca97c5d90aca,7e93a43ef30c4f03f38b393420bc753a,4/14/2017,41c24b8ce92d1a2cac62db5edfd088b2,watches_gifts,M,42,brusque,SC,SP,credit_card,1,211.91,16.69,228.6
afc68d1f35e9dfe8220c9b9e27647065,2ba9c20cc3cd864fa7c903f2fdb9333a,9f50216bfd01913736a55a11b55ea842,7/16/2018,82c3ea364e5480f335f6743ee725a921,computers_accessories,F,26,passos,MG,SP,credit_card,1,49.0,18.44,67.44
0e19122f9fa8f2ac31d7ee9742b7d98b,193422684d7e12df2ca405f88df5d891,fd312b6bf05efac6c3772d5b52205d8a,6/26/2017,7f601afbca26d221fc2d957b6e211e72,health_beauty,M,40,piracicaba,SP,SP,credit_card,2,29.9,11.85,83.5
fe678293ea3bb6607a15b2e320e91722,70cb12077370218b7b21f70e78d3dfd4,431af27f296bc6519d890aa5a05fdb11,12/29/2017,9c7bdf67b06b419aefb93cfdfc96c55d,sports_leisure,M,47,diadema,SP,SP,voucher,4,15.49,7.88,93.48
111cad04d7595482f30e12764539fcbc,9318d7ebeca20debca17481db66bfe65,1eade46fba20122dc4aefb379f8c636b,4/6/2018,c695342500b74ff952db47b541726de1,health_beauty,M,23,osasco,SP,SP,credit_card,1,13.99,7.39,21.38
2cee056eb245a8978a5d8a408436e82f,da07302b65923d201310f257a0f3798c,55f7a3319d80f7fdf078b8f03e6725fe,8/8/2018,70aa499facb0946dc40ff974166fd522,auto,M,26,estrela,RS,SP,credit_card,1,129.49,27.21,156.7
2f5e702c70321e3f1aea2611b6e240a2,31ae7aacd8da230d18d6f1b8a84326d2,e9779976487b77c6d4ac45f75ec7afe9,1/30/2018,16679d68bdbed3fb97af806424d7f2b7,health_beauty,F,42,araquari,SC,SP,boleto,2,26.49,15.1,83.18
9705d2eb2b203788b10e2cab9c3598cd,f57991014cde59432cc7c71901b1f32c,4a3ca9315b744ce9f8e9374361493884,8/12/2017,777d2e438a1b645f3aec9bd57e92672c,bed_bath_table,F,32,belo horizonte,MG,SP,credit_card,2,69.9,16.25,172.3
6d1941372f0503efc3953bd3b24bb512,ab6c885fe5639e705ab6ad8237e88c96,c3867b4666c7d76867627c2f7fb22e21,6/30/2018,c6d339a1fa8873b1ffe76fb1b7cc10f1,sports_leisure,M,28,bilac,SP,SP,credit_card,1,154.0,21.72,175.72
9f7d811e4738ca24d33c0dc98d2cba67,57353df37982fb517dc5b6249de5cbb3,c3cfdc648177fdbbbb35635a37472c53,8/12/2018,2cc9fe0726e28bee40b04417a8971b53,sports_leisure,M,47,juiz de fora,MG,PR,debit_card,1,245.0,32.59,277.59
78803193be3bdf95bc16a5d9271aedb8,c7425219e008cdbfc8cd8c88379580e7,a3a38f4affed601eb87a97788c949667,1/4/2018,fd220f6fd5a3f13ef9db07428f9c935d,baby,M,43,sao paulo,SP,SC,credit_card,2,79.9,26.05,211.9
bd75e9df026607f1d2589db648d90ed3,9fa2624b235740613073584d127daa3e,955fee9216a65b617aa5c0531780ce60,4/26/2018,2948658cb6abc82847412be7201bfc4c,health_beauty,F,40,ribeirao pires,SP,SP,credit_card,1,110.0,13.67,123.67
3534b435f58c0e6148212006204d843a,e139fbf3f5d13c8a1fce2809ddc2c3cb,b2ba3715d723d245138f291a6fe42594,10/1/2017,3fda13f397426103abde1f106676f0bf,health_beauty,M,46,recife,PE,SP,credit_card,1,64.9,17.73,82.63
c6f232800bcc02894a679417a1a93822,6dfbd0fd8391e9ae18140ebf6304989b,916c9de0b5ad957346eeeb12f332687e,6/24/2018,ee5329ffbe604bebcf84b2fd7792024e,health_beauty,M,31,rio de janeiro,RJ,PR,debit_card,2,184.0,18.22,404.44
caa6045d366628b2fe9115e7e99bd399,48b49f082affdb9609558fa72a44f38d,46dc3b2cc0980fb8ec44634e21d2718e,12/7/2017,6c9e39d79ed78d8a01bd1e8ffc551a40,sports_leisure,M,48,mogi das cruzes,SP,RJ,credit_card,1,249.99,16.51,266.5
a400e99b42e3460776a919c62fd5c246,6f01ef2245b9b2463f36b1881c9df3ba,95f83f51203c626648c875dd41874c7f,4/6/2018,a0b7d5a992ccda646f2d34e418fff5a0,furniture_decor,F,41,sao paulo,SP,MG,boleto,1,69.9,28.8,98.7
4a0c442614599b83a064e2889049712c,ac60ba24d89bd3131734f9f891b178e0,b2ba3715d723d245138f291a6fe42594,10/2/2017,1cf0c9095608952cb1c65c4789946375,electronics,F,44,sao paulo,SP,SP,credit_card,1,54.9,9.34,64.24
fa3c3fa4aaa5d4ca8cdfdd7daec909bb,ffd6afe9c06d9dd8bd646b79f23b8b82,9d4db00d65d7760644ac0c14edb5fd86,5/1/2018,ce8a8e2aca6f910ff8bb3ae8bda6a041,toys,F,36,sao jose dos campos,SP,SP,boleto,1,109.8,24.06,133.86
4c612311c4c424c8ccf682de9b443659,78337577a7b3160393cf5f5e69f13d52,7040e82f899a04d1b434b795a43b4617,8/9/2018,7c4a8bec217df1de0df2b5aaf8175b65,audio,M,40,ibitiuva,SP,SP,boleto,1,14.9,12.79,27.69
b5cf77e4698b896e9e74cf71268a9819,b89a58934cf731c598d3a824962e5bc6,f262cbc1c910c83959f849465454ddd3,1/7/2018,d2e8130fbec52f5dac0571ea1993f28a,computers_accessories,M,27,sao paulo,SP,SP,boleto,2,239.99,10.49,500.96
0489818f0b5863c095a7445ee35fd7f2,441c43a44f8fc8d89a614e806820a548,d03698c2efd04a549382afa6623e27fb,3/15/2018,599e5320aef0c7dd9e3fed9b2f673d41,computers_accessories,F,34,cachoeiro de itapemirim,ES,BA,credit_card,1,81.4,23.5,104.9
53035288acc866ee15423b4293722b46,12ea47b284521261ac272de65bbb3506,31344c16881c08a8a72c6d2eb29918c1,1/19/2018,fca62108387e25005784da2f551466a1,furniture_decor,M,48,fortaleza,CE,MG,credit_card,1,249.9,125.84,375.74
3e79636f6031f6b4f05b671928369588,a0c1bbd0f275db18373071736a2050d1,30829ded4523ab9224b93bc49a62c95f,2/19/2018,3207a174f3e42a042883848bbbf6fdf8,computers_accessories,F,27,cambara do sul,RS,RS,credit_card,2,186.0,14.32,400.64
448795135b904d057254f5fd0d5a6a4c,b44a5b9979f7323c0db890a4f33020c3,d1c281d3ae149232351cd8c8cc885f0d,7/29/2017,56d45b2c27871322801134f57d1b9dfb,bed_bath_table,F,34,sao paulo,SP,SP,credit_card,4,163.99,16.78,723.08
77f35737e8ff2ae16bb726e3e1125861,b46d25caa332a03d042e6d3ac4958aec,37515688008a7a40ac93e3b2e4ab203f,8/30/2017,0aabfb375647d9738ad0f7b4ea3653b1,consoles_games,M,43,macae,RJ,SP,credit_card,1,19.9,15.1,35.0
1ac3ff14fcd28b5c680bd68bbca160dd,8762310013a2c35893a3b917a50e72a4,cbd996ad3c1b7dc71fd0e5f5df9087e2,11/29/2017,492c2e63fd021a5da2c15d1740d5b348,food,F,30,sao paulo,SP,SP,boleto,2,19.62,11.85,62.94
0aaa175985080e11c7a94a84620d4016,fe8c2af8a8a466fb4131716fa9b3858a,891071be6ba827b591264c90c2ae8a63,6/10/2018,462646c1c1495199e63684d79e6e0d1b,stationery,M,50,ourinhos,SP,SP,credit_card,1,25.0,12.79,37.79
71488f40fcb86621a50c86a9e1ce486f,5cb6989d4ab4ef65101a015223aecbe6,850f4f8af5ea87287ac68de36e29107f,3/16/2018,2c1cc48126c2bdca9e59a300ade4f1c8,toys,F,25,santana de parnaiba,SP,SP,credit_card,1,39.0,8.29,47.29
dc8cf8a0844543e3cbebc3917b08d00f,be0c739d184760c9effb409a317c2cc1,1025f0e2d44d7041d6cf58b6550e0bfa,9/3/2017,88f606f44d39cbba19b301f79a51d7fd,furniture_decor,M,30,petrolina,PE,SP,credit_card,1,53.0,25.65,78.65
3817a2f8b9b02eda56309cd9960453c2,37c94bc93406e224d829c62d66d25398,5cf13accae3222c70a9cac40818ae839,4/7/2017,b296b1ee06b6739f8bc6b1d41d06dbe0,pet_shop,F,42,rio de janeiro,RJ,MG,credit_card,1,84.5,15.8,100.3
a7fdfd7d7ae7a53a8232d6d0d7db215b,da0d4d9bc4bb9a14e826417ca7659005,7c67e1448b00f6e969d365cea6b010ab,6/22/2018,fb23a21f32d00e71247da1188220cb33,office_furniture,F,28,guarulhos,SP,SP,boleto,3,179.94,26.24,618.54
bdd02ebba4a073b670384d9ddb2a8b50,10fb4580eb08d23fa9180989f24f751d,cc419e0650a3c5ba77189a1882b7556a,3/21/2017,b1acb7e8152c90c9619897753a75c973,health_beauty,M,27,belo horizonte,MG,SP,credit_card,1,34.99,14.52,49.51
c019ee5ff9da7953b6fd6143529dad22,5848806a9ffe2f4c470920d3a11f5b1b,dbc22125167c298ef99da25668e1011f,10/4/2017,274669a78ffdf9398adbd9502e6c4915,stationery,M,24,belo horizonte,MG,MG,credit_card,1,27.5,13.37,40.87
80000ae9d118d79953522e35cce34f13,67372e0bce729cebb559886b6c4d9e2e,30a2f535bb48308f991d0b9ad4a8c4bb,2/27/2017,a95c77f369c8486c3ca5d101c49be836,furniture_decor,M,29,aracatuba,SP,SP,credit_card,2,49.9,10.96,121.72
0c2be278c997477b9910904d12e520a2,76d15afa8f4f626324f6f05257f1a089,8b9d6eec4a7eb7d0f9d579ce0b38324d,6/16/2018,2ff995aead9c63a1f37a07b3664ead37,furniture_living_room,M,35,rio de janeiro,RJ,RJ,credit_card,1,68.0,17.11,85.11
257c6a3b68f7f459fa6818454d997e39,8c2509858698ccdf0c06d486bf671dec,da8622b14eb17ae2831f4ac5b9dab84a,12/13/2017,c211ff3068fcd2f8898192976d8b3a32,bed_bath_table,F,49,sao paulo,SP,SP,credit_card,2,24.9,5.73,61.26
594b348401401e92bb5b64cfa81e7e15,5402a27e0d729263afb6bf491bfe7c0d,850f4f8af5ea87287ac68de36e29107f,2/15/2018,8f8cb7e4a7f16d339f87f8aa2711a003,toys,F,47,brasilia,DF,SP,credit_card,1,89.9,15.39,105.29
7d70d52cfcf0813165763717e6d32609,12c49eaf0f0176c573586eaa52d234f7,004c9cd9d87a3c30c522c48c4fc07416,8/18/2017,0e62e9412bc4636f89f83b9dc9dfd897,bed_bath_table,F,23,sao paulo,SP,SP,boleto,1,133.99,16.57,150.56
3c01ff78a2f337f911274be0d0338656,ac16695d0fab1a5e22f7416bd75d325f,516e7738bd8f735ac19a010ee5450d8d,6/16/2018,c70b0f9e669ca384c59b1230576199ab,health_beauty,M,30,novo repartimento,PA,RJ,credit_card,1,140.0,68.12,208.12
3e7b10e577a57c52ab3232d3137bf444,caaf57c5210b87023c43e7d82c1b130b,4371b634e0efc0e22b09b52907d9d469,4/6/2018,40f35a63d2a946e8d83ec217253dea23,sports_leisure,M,30,belem,PA,SP,credit_card,1,120.0,19.53,139.53
190557ff9eb3797082b5279359cf7bef,87df1dc62d45a6d8cfce7cec5fcf84a0,7aa4334be125fcdd2ba64b3180029f14,12/7/2017,b623b7cb05ee3248fbe4a6ecbeed79a4,toys,F,46,sao goncalo,RJ,SP,credit_card,1,70.97,17.75,88.72
ac02ae4f8159f7bc6f0b5320dd7d5f7e,4acb0cea53596e589d79dd40271c725e,323ce52b5b81df2cd804b017b7f09aa7,5/4/2018,97829a5ee2d2dd3615acf2c3b0dae689,stationery,F,37,rio de janeiro,RJ,SP,credit_card,1,159.9,16.0,175.9
e94d1eb8ca17c24d3724455962b83532,c342d658b0fb72808f00310ed37e63dc,59b22a78efb79a4797979612b885db36,2/16/2018,9205b5d133187385ee26d75b2d1d3bc6,construction_tools_construction,M,35,ipero,SP,MG,credit_card,1,199.0,32.14,231.14
71cc2cdf7b8296fbb5cd904caf83b4ec,3087f54a53a66482c2114409ef2eab01,6560211a19b47992c3666cc44a7e94c0,4/7/2017,380b4664ba5bb18cc9db78ee6bac3558,watches_gifts,F,29,hortolandia,SP,SP,credit_card,1,37.0,10.96,47.96
fe19b9548cc24e156387100515c5534b,89942dc468e3a820f4395a98761fdf3a,2eb70248d66e0e3ef83659f71b244378,5/20/2018,89b121bee266dcd25688a1ba72eefb61,computers_accessories,F,41,rio de janeiro,RJ,SP,credit_card,1,79.9,15.44,95.34
9d513821c0477231fc7c1bfd684d13d8,00a6e2753fc2652cb87386ffbf5792b2,8581055ce74af1daba164fdbd55a40de,2/20/2017,fd424396761d9e1609c5516b7d8ce17b,auto,M,46,sao paulo,SP,SP,credit_card,2,80.4,15.67,192.14
16693a75a341d20873b58f312464e250,f94d7db76f2226b4d4375005e451ee41,e9779976487b77c6d4ac45f75ec7afe9,8/4/2018,3a7d90845985f39048815a6939c56be4,drinks,M,39,sao paulo,SP,SP,credit_card,1,36.49,8.0,44.49
09195dded6636223b79ba89aa778d5fb,857df1e83336925aff428375b48c55e7,9e6967d3cf386d284251784b18ccb485,8/14/2018,87f6e794e8e759e774a4c34590565036,toys,F,42,valinhos,SP,SP,credit_card,1,87.99,9.37,97.36
7c689ae40b6502d8b9f54441709cbe76,03763b8972b5dc67dd9adbafa0256e16,b33e7c55446eabf8fe1a42d037ac7d6d,1/28/2018,c5b72065154ec27c2d1ed8a654c3348f,watches_gifts,M,29,ribeirao das neves,MG,SP,credit_card,1,190.83,16.09,206.92
833161948da9dc7becc70ebebb93ef4b,1470ea637a213181fd75f1f67921bd40,1025f0e2d44d7041d6cf58b6550e0bfa,10/26/2017,b532349fe46b38fbc7bb3914c1bdae07,furniture_decor,F,43,curitiba,PR,SP,credit_card,4,38.4,15.11,214.04
