order_id,customer_id,seller_id,order_date,product_id,product_category_name,customer_gender,customer_age,customer_city,customer_state,seller_state,payment_type_mode,order_items_qty,price,shipping_charges,order_sale_value
f2d961677bd1056db59d7beb47787e21,9ce4730c10d4cc17b1e32b5aa02ed56a,768a86e36ad6aae3d03ee3c6433d61df,8/8/2018,6fd08d44046ab994b96ff38ad6fcfba1,baby,F,27,jundiai,SP,SP,credit_card,1,28.0,8.36,36.36
c340db08a331e90da6cf5f9bdb0d2d31,0d052cd94da173d03fd97ef2de6b6223,7d76b645482be4a332374e8223836592,11/24/2017,c1d6298abf132c4391d57e81599d415c,telephony,F,33,passos,MG,SP,credit_card,1,24.9,15.1,40.0
af989bb9d67386206a89e31d2e402821,102b00e791c874402fd1b569ee8b3596,8b321bb669392f5163d04c59e235e066,4/19/2018,ff29d8cb1cd0cd5ea37b80dac9939e1c,electronics,M,37,primavera,SP,SP,credit_card,1,18.9,12.79,31.69
bc29c5fce9c271807967f2fe4cf289e5,ba68e6a0e5205a086db45be9f475c9d2,d2374cbcbb3ca4ab1086534108cc3ab7,4/7/2018,da97969972a524bca894f97ea6bcff90,auto,M,46,belem,PA,SP,boleto,1,29.9,38.4,68.3
14fa05104e2d0b8b2fc25c074c5740fb,bedc6fea4e51a49792c93e3a911c3e74,1c68394e931a64f90ea236c5ea590300,2/14/2018,385a33a408e9c35c9fbc2025c12f3784,computers_accessories,F,35,sao paulo,SP,PR,credit_card,1,95.15,12.8,107.95
ed10c6b029547356822a9f7fca15ffde,875c452eae89cbbf07ef33d9e27d52e0,6cd68b3ed6d59aaa9fece558ad360c0a,5/7/2017,cd70dc78e373501fa925b1b3195404f2,stationery,M,31,itaborai,RJ,MG,credit_card,3,30.9,9.11,120.03
05e2ab8de37670d9d0524473585092ec,3483b8aadc6a150114ee8f761e7d3c8a,a1043bafd471dff536d0c462352beb48,11/25/2017,d1c427060a0f73f6b889a5c7c61f2ac4,computers_accessories,M,47,pouso alegre,MG,MG,boleto,1,149.99,23.85,173.84
a6dfab363a9e239287c4b1e3c275fb93,5e81e1b0b6164c14269bb934e9c43c3d,620c87c171fb2a6dd6e8bb4dec959fc6,1/26/2017,04c48a5fe31aedc4ef3896c005fd483c,perfumery,M,39,sao pedro da agua branca,MA,RJ,boleto,1,309.9,26.66,336.56
da0571dd2e59b32cca46279a02bfb40e,76a5a351fffbceba0b0767a5bba5cc6d,0c8380b62e38e8a1e6adbeba7eb9688c,1/19/2017,7721582bb750762d81850267d19881c1,bed_bath_table,F,32,carmo do cajuru,MG,MG,credit_card,1,59.5,13.0,72.5
18378468bb910957d971170b04dcab36,0437042370a13825737a6b3ec892166a,01fdefa7697d26ad920e9e0346d4bd1b,1/23/2018,813a30050677eb6996e12eea9ad400bf,health_beauty,F,43,sao paulo,SP,PR,credit_card,1,439.0,33.41,472.41
73ee84a7d8f0130ae61412d7b1364020,8fccb38ef6390f2ff9259195cb269106,c2d70ce2c5d0a2eb75e78668236e6dc8,1/22/2018,e482ad963bfb9a9abc51b9850aca97b7,housewares,F,47,piracicaba,SP,SP,credit_card,1,49.0,7.78,56.78
c4421eb740558d775cda9f659561f4c0,1cf1191d426dec164802a915eb01cbb6,a7f13822ceb966b076af67121f87b063,4/2/2017,c4e8d6b4c4915e1e596379c68c4391dd,office_furniture,F,42,sao carlos,SP,SP,credit_card,1,99.96,21.01,120.97
52ade67b3fbf4821fbb52e5c8e3a463e,81959f2d6b540243ccac326d082d4af3,0adac9fbd9a2b63cccaac4f8756c1ca8,4/5/2018,ba2b57d0310d7cf65e8538089a9e72f4,housewares,F,31,campos dos goytacazes,RJ,SP,voucher,1,46.9,18.23,65.13
470149d85d7b770af90504d4a5d06f38,9b73d9ee51b34cc2814a383998b51413,dc4a0fc896dc34b0d5bfec8438291c80,4/6/2018,93f77f106febe8a119cf3662dd609b3a,furniture_decor,F,40,salvador,BA,SP,credit_card,1,64.9,22.16,87.06
1747c5b6d79e2facdab870f3ba6c6839,cc3220c1a94e94ea654389fef37e18a4,ccc4bbb5f32a6ab2b7066a4130f114e3,10/5/2017,6cdd53843498f92890544667809f1595,health_beauty,M,47,cachoeira paulista,SP,PR,credit_card,1,349.9,18.21,368.11
3005c05dbcb19ff903a28b5d654bb1cf,b70dd1b7a273c0378edb26d95390f857,45d33f715e24d15a6ccf5c17b3a23e3c,1/25/2017,4fb3bad6b502eaca3b6d7d87bc1613a4,home_comfort,M,42,piracicaba,SP,SP,credit_card,1,59.9,11.81,71.71
02875e2e1d01d7a1533215fb97510b06,9f64e91e123214007c18425d4a0be8db,aba1721a889e04decc910aa13b768ef4,8/25/2017,fd1446e03cb63518fdc2d2e91f6208b2,stationery,F,47,sao paulo,SP,SP,boleto,1,199.0,8.65,207.65
